ProductKey,Product Code,Manufacturer,Brand,Color,Weight Unit Measure,Weight,Unit Cost,Unit Price,Subcategory Code,Subcategory,Category Code,Category
2220,806031,Adventure Works,Adventure Works,Grey,pounds,14.4,40.76,79.95,806,Lamps,8,Home Appliances
2221,806032,Adventure Works,Adventure Works,Grey,pounds,7.9,15.29,29.99,806,Lamps,8,Home Appliances
2222,806033,Adventure Works,Adventure Works,Blue,pounds,5.5,210.72,635.99,806,Lamps,8,Home Appliances
2223,806034,Adventure Works,Adventure Works,Blue,pounds,3.3,155.89,339,806,Lamps,8,Home Appliances
2224,806035,Adventure Works,Adventure Works,Blue,pounds,13.1,123.47,268.5,806,Lamps,8,Home Appliances
2225,806036,Adventure Works,Adventure Works,Blue,pounds,10.6,105.76,229.99,806,Lamps,8,Home Appliances
2226,806037,Adventure Works,Adventure Works,Blue,pounds,14,61.17,119.99,806,Lamps,8,Home Appliances
2227,806038,Adventure Works,Adventure Works,Blue,pounds,10.4,52,101.99,806,Lamps,8,Home Appliances
2228,806039,Adventure Works,Adventure Works,Blue,pounds,6.6,40.76,79.95,806,Lamps,8,Home Appliances
2229,806040,Adventure Works,Adventure Works,Blue,pounds,4,15.29,29.99,806,Lamps,8,Home Appliances
2230,806041,Wide World Importers,Wide World Importers,Black,pounds,2,210.72,635.99,806,Lamps,8,Home Appliances
2231,806042,Wide World Importers,Wide World Importers,Black,pounds,3.5,155.89,339,806,Lamps,8,Home Appliances
2232,806043,Wide World Importers,Wide World Importers,Black,pounds,8,123.47,268.5,806,Lamps,8,Home Appliances
2233,806044,Wide World Importers,Wide World Importers,Black,pounds,13,105.76,229.99,806,Lamps,8,Home Appliances
2234,806045,Wide World Importers,Wide World Importers,Black,pounds,15,61.17,119.99,806,Lamps,8,Home Appliances
2235,806046,Wide World Importers,Wide World Importers,Black,pounds,4,52,101.99,806,Lamps,8,Home Appliances
2236,806047,Wide World Importers,Wide World Importers,Black,pounds,10.6,40.76,79.95,806,Lamps,8,Home Appliances
2237,806048,Wide World Importers,Wide World Importers,Black,pounds,7,15.29,29.99,806,Lamps,8,Home Appliances
2238,806049,Wide World Importers,Wide World Importers,White,pounds,18.6,210.72,635.99,806,Lamps,8,Home Appliances
2239,806050,Wide World Importers,Wide World Importers,White,pounds,2,155.89,339,806,Lamps,8,Home Appliances
2240,806051,Wide World Importers,Wide World Importers,White,pounds,3.2,123.47,268.5,806,Lamps,8,Home Appliances
2241,806052,Wide World Importers,Wide World Importers,White,pounds,3.2,105.76,229.99,806,Lamps,8,Home Appliances
2242,806053,Wide World Importers,Wide World Importers,White,pounds,14.7,61.17,119.99,806,Lamps,8,Home Appliances
2243,806054,Wide World Importers,Wide World Importers,White,pounds,6.9,52,101.99,806,Lamps,8,Home Appliances
2244,806055,Wide World Importers,Wide World Importers,White,pounds,7,40.76,79.95,806,Lamps,8,Home Appliances
2245,806056,Wide World Importers,Wide World Importers,White,pounds,11,15.29,29.99,806,Lamps,8,Home Appliances
2246,806057,Wide World Importers,Wide World Importers,Silver,pounds,8,210.72,635.99,806,Lamps,8,Home Appliances
2247,806058,Wide World Importers,Wide World Importers,Silver,pounds,12.4,155.89,339,806,Lamps,8,Home Appliances
2248,806059,Wide World Importers,Wide World Importers,Silver,pounds,9.6,123.47,268.5,806,Lamps,8,Home Appliances
2249,806060,Wide World Importers,Wide World Importers,Silver,pounds,4.6,105.76,229.99,806,Lamps,8,Home Appliances
2250,806061,Wide World Importers,Wide World Importers,Silver,pounds,4,61.17,119.99,806,Lamps,8,Home Appliances
2251,806062,Wide World Importers,Wide World Importers,Silver,pounds,2.6,52,101.99,806,Lamps,8,Home Appliances
2252,806063,Wide World Importers,Wide World Importers,Silver,pounds,3.2,40.76,79.95,806,Lamps,8,Home Appliances
2253,806064,Wide World Importers,Wide World Importers,Silver,pounds,3,15.29,29.99,806,Lamps,8,Home Appliances
2254,806065,Wide World Importers,Wide World Importers,Grey,pounds,2,210.72,635.99,806,Lamps,8,Home Appliances
2255,806066,Wide World Importers,Wide World Importers,Grey,pounds,4,155.89,339,806,Lamps,8,Home Appliances
2256,806067,Wide World Importers,Wide World Importers,Grey,pounds,1.4,123.47,268.5,806,Lamps,8,Home Appliances
2257,806068,Wide World Importers,Wide World Importers,Grey,pounds,7,105.76,229.99,806,Lamps,8,Home Appliances
2258,806069,Wide World Importers,Wide World Importers,Grey,pounds,19.3,61.17,119.99,806,Lamps,8,Home Appliances
2259,806070,Wide World Importers,Wide World Importers,Grey,pounds,4.5,52,101.99,806,Lamps,8,Home Appliances
2260,806071,Wide World Importers,Wide World Importers,Grey,pounds,2,40.76,79.95,806,Lamps,8,Home Appliances
2261,806072,Wide World Importers,Wide World Importers,Grey,pounds,4,15.29,29.99,806,Lamps,8,Home Appliances
2262,806073,Wide World Importers,Wide World Importers,Blue,pounds,8,210.72,635.99,806,Lamps,8,Home Appliances
2263,806074,Wide World Importers,Wide World Importers,Blue,pounds,3.8,155.89,339,806,Lamps,8,Home Appliances
2264,806075,Wide World Importers,Wide World Importers,Blue,pounds,2.5,123.47,268.5,806,Lamps,8,Home Appliances
2265,806076,Wide World Importers,Wide World Importers,Blue,pounds,3.8,105.76,229.99,806,Lamps,8,Home Appliances
2266,806077,Wide World Importers,Wide World Importers,Blue,pounds,14.4,61.17,119.99,806,Lamps,8,Home Appliances
2267,806078,Wide World Importers,Wide World Importers,Blue,pounds,7.9,52,101.99,806,Lamps,8,Home Appliances
2268,806079,Wide World Importers,Wide World Importers,Blue,pounds,5.5,40.76,79.95,806,Lamps,8,Home Appliances
2269,806080,Wide World Importers,Wide World Importers,Blue,pounds,3.3,15.29,29.99,806,Lamps,8,Home Appliances
2270,806081,"Proseware, Inc.",Proseware,Black,pounds,13.1,210.72,635.99,806,Lamps,8,Home Appliances
2271,806082,"Proseware, Inc.",Proseware,Black,pounds,10.6,155.89,339,806,Lamps,8,Home Appliances
2272,806083,"Proseware, Inc.",Proseware,Black,pounds,14,123.47,268.5,806,Lamps,8,Home Appliances
2273,806084,"Proseware, Inc.",Proseware,Black,pounds,10.4,105.76,229.99,806,Lamps,8,Home Appliances
2274,806085,"Proseware, Inc.",Proseware,Black,pounds,6.6,61.17,119.99,806,Lamps,8,Home Appliances
2275,806086,"Proseware, Inc.",Proseware,Black,pounds,4,52,101.99,806,Lamps,8,Home Appliances
2276,806087,"Proseware, Inc.",Proseware,Black,pounds,2,40.76,79.95,806,Lamps,8,Home Appliances
2277,806088,"Proseware, Inc.",Proseware,Black,pounds,3.5,15.29,29.99,806,Lamps,8,Home Appliances
2278,806089,"Proseware, Inc.",Proseware,White,pounds,8,210.72,635.99,806,Lamps,8,Home Appliances
2279,806090,"Proseware, Inc.",Proseware,White,pounds,13,155.89,339,806,Lamps,8,Home Appliances
2280,806091,"Proseware, Inc.",Proseware,White,pounds,15,123.47,268.5,806,Lamps,8,Home Appliances
2281,806092,"Proseware, Inc.",Proseware,White,pounds,4,105.76,229.99,806,Lamps,8,Home Appliances
2282,806093,"Proseware, Inc.",Proseware,White,pounds,3.2,61.17,119.99,806,Lamps,8,Home Appliances
2283,806094,"Proseware, Inc.",Proseware,White,pounds,3,52,101.99,806,Lamps,8,Home Appliances
2284,806095,"Proseware, Inc.",Proseware,White,pounds,2,40.76,79.95,806,Lamps,8,Home Appliances
2285,806096,"Proseware, Inc.",Proseware,White,pounds,4,15.29,29.99,806,Lamps,8,Home Appliances
2286,806097,"Proseware, Inc.",Proseware,Silver,pounds,1.4,210.72,635.99,806,Lamps,8,Home Appliances
2287,806098,"Proseware, Inc.",Proseware,Silver,pounds,7,155.89,339,806,Lamps,8,Home Appliances
2288,806099,"Proseware, Inc.",Proseware,Silver,pounds,19.3,123.47,268.5,806,Lamps,8,Home Appliances
2289,806100,"Proseware, Inc.",Proseware,Silver,pounds,4.5,105.76,229.99,806,Lamps,8,Home Appliances
2290,806101,"Proseware, Inc.",Proseware,Silver,pounds,2,61.17,119.99,806,Lamps,8,Home Appliances
2291,806102,"Proseware, Inc.",Proseware,Silver,pounds,4,52,101.99,806,Lamps,8,Home Appliances
2292,806103,"Proseware, Inc.",Proseware,Silver,pounds,8,40.76,79.95,806,Lamps,8,Home Appliances
2293,806104,"Proseware, Inc.",Proseware,Silver,pounds,3.8,15.29,29.99,806,Lamps,8,Home Appliances
2294,806105,"Proseware, Inc.",Proseware,Grey,pounds,2.5,210.72,635.99,806,Lamps,8,Home Appliances
2295,806106,"Proseware, Inc.",Proseware,Grey,pounds,3.8,155.89,339,806,Lamps,8,Home Appliances
2296,806107,"Proseware, Inc.",Proseware,Grey,pounds,14.4,123.47,268.5,806,Lamps,8,Home Appliances
2297,806108,"Proseware, Inc.",Proseware,Grey,pounds,7.9,105.76,229.99,806,Lamps,8,Home Appliances
2298,806109,"Proseware, Inc.",Proseware,Grey,pounds,5.5,61.17,119.99,806,Lamps,8,Home Appliances
2299,806110,"Proseware, Inc.",Proseware,Grey,pounds,3.3,52,101.99,806,Lamps,8,Home Appliances
2300,806111,"Proseware, Inc.",Proseware,Grey,pounds,13.1,40.76,79.95,806,Lamps,8,Home Appliances
2301,806112,"Proseware, Inc.",Proseware,Grey,pounds,10.6,15.29,29.99,806,Lamps,8,Home Appliances
2302,806113,"Proseware, Inc.",Proseware,Blue,pounds,14,210.72,635.99,806,Lamps,8,Home Appliances
2303,806114,"Proseware, Inc.",Proseware,Blue,pounds,10.4,155.89,339,806,Lamps,8,Home Appliances
2304,806115,"Proseware, Inc.",Proseware,Blue,pounds,6.6,123.47,268.5,806,Lamps,8,Home Appliances
2305,806116,"Proseware, Inc.",Proseware,Blue,pounds,4,105.76,229.99,806,Lamps,8,Home Appliances
2306,806117,"Proseware, Inc.",Proseware,Blue,pounds,2,61.17,119.99,806,Lamps,8,Home Appliances
2307,806118,"Proseware, Inc.",Proseware,Blue,pounds,3.5,52,101.99,806,Lamps,8,Home Appliances
2308,806119,"Proseware, Inc.",Proseware,Blue,pounds,8,40.76,79.95,806,Lamps,8,Home Appliances
2309,806120,"Proseware, Inc.",Proseware,Blue,pounds,13,15.29,29.99,806,Lamps,8,Home Appliances
2410,808001,"Litware, Inc.",Litware,Black,pounds,6,15.29,29.99,808,Fans,8,Home Appliances
2411,808002,"Litware, Inc.",Litware,White,pounds,8,15.29,29.99,808,Fans,8,Home Appliances
2412,808003,"Litware, Inc.",Litware,Silver,pounds,11,15.29,29.99,808,Fans,8,Home Appliances
2413,808004,"Litware, Inc.",Litware,Black,pounds,13,18.78,36.83,808,Fans,8,Home Appliances
2414,808005,"Litware, Inc.",Litware,White,pounds,10,18.78,36.83,808,Fans,8,Home Appliances
2415,808006,"Litware, Inc.",Litware,Silver,pounds,5,18.78,36.83,808,Fans,8,Home Appliances
2416,808007,"Litware, Inc.",Litware,White,pounds,10,34.03,73.99,808,Fans,8,Home Appliances
2417,808008,"Litware, Inc.",Litware,Black,pounds,12,34.03,73.99,808,Fans,8,Home Appliances
2418,808009,"Litware, Inc.",Litware,Silver,pounds,16,34.03,73.99,808,Fans,8,Home Appliances
2419,808010,"Litware, Inc.",Litware,Blue,pounds,14,13.25,25.99,808,Fans,8,Home Appliances
2420,808011,"Litware, Inc.",Litware,Black,pounds,12,13.25,25.99,808,Fans,8,Home Appliances
2421,808012,"Litware, Inc.",Litware,White,pounds,9,13.25,25.99,808,Fans,8,Home Appliances
2422,808013,"Litware, Inc.",Litware,Yellow,pounds,2,13.25,25.99,808,Fans,8,Home Appliances
2423,808014,"Litware, Inc.",Litware,Black,pounds,3,20.39,39.99,808,Fans,8,Home Appliances
2424,808015,"Litware, Inc.",Litware,White,pounds,9,20.39,39.99,808,Fans,8,Home Appliances
2425,808016,"Litware, Inc.",Litware,Yellow,pounds,16,20.39,39.99,808,Fans,8,Home Appliances
2426,808017,"Litware, Inc.",Litware,Silver,pounds,7,20.39,39.99,808,Fans,8,Home Appliances
2427,808018,"Litware, Inc.",Litware,Silver,pounds,10,16.77,32.89,808,Fans,8,Home Appliances
2428,808019,"Litware, Inc.",Litware,White,pounds,2,16.77,32.89,808,Fans,8,Home Appliances
2429,808020,"Litware, Inc.",Litware,Pink,pounds,17,16.77,32.89,808,Fans,8,Home Appliances
2430,808021,"Litware, Inc.",Litware,Black,pounds,14,16.77,32.89,808,Fans,8,Home Appliances
2431,808022,"Litware, Inc.",Litware,White,pounds,6,14.83,29.09,808,Fans,8,Home Appliances
2432,808023,"Litware, Inc.",Litware,Black,pounds,15,14.83,29.09,808,Fans,8,Home Appliances
2433,808024,"Litware, Inc.",Litware,Silver,pounds,4,14.83,29.09,808,Fans,8,Home Appliances
2434,808025,"Litware, Inc.",Litware,Grey,pounds,9,14.83,29.09,808,Fans,8,Home Appliances
2435,808026,"Litware, Inc.",Litware,Silver,pounds,12,22.94,44.99,808,Fans,8,Home Appliances
2436,808027,"Litware, Inc.",Litware,White,pounds,46,22.94,44.99,808,Fans,8,Home Appliances
2437,808028,"Litware, Inc.",Litware,Black,pounds,4,22.94,44.99,808,Fans,8,Home Appliances
2438,808029,"Litware, Inc.",Litware,Pink,pounds,8,22.94,44.99,808,Fans,8,Home Appliances
2439,808030,"Litware, Inc.",Litware,Black,pounds,3,5.09,9.99,808,Fans,8,Home Appliances
2440,808031,"Litware, Inc.",Litware,White,pounds,7,5.09,9.99,808,Fans,8,Home Appliances
2441,808032,"Litware, Inc.",Litware,Blue,pounds,10,5.09,9.99,808,Fans,8,Home Appliances
2442,808033,"Litware, Inc.",Litware,Grey,pounds,8,5.09,9.99,808,Fans,8,Home Appliances
2443,808034,"Litware, Inc.",Litware,Black,pounds,3,2.54,4.99,808,Fans,8,Home Appliances
2444,808035,"Litware, Inc.",Litware,White,pounds,2,2.54,4.99,808,Fans,8,Home Appliances
2445,808036,"Litware, Inc.",Litware,Green,pounds,2,2.54,4.99,808,Fans,8,Home Appliances
2446,808037,"Litware, Inc.",Litware,Pink,pounds,9,2.54,4.99,808,Fans,8,Home Appliances
2447,808038,"Litware, Inc.",Litware,Silver,pounds,10,7.64,14.99,808,Fans,8,Home Appliances
2448,808039,"Litware, Inc.",Litware,Black,pounds,12,7.64,14.99,808,Fans,8,Home Appliances
2449,808040,"Litware, Inc.",Litware,White,pounds,6,7.64,14.99,808,Fans,8,Home Appliances
2450,808041,"Litware, Inc.",Litware,Grey,pounds,8,7.64,14.99,808,Fans,8,Home Appliances
2451,808042,"Litware, Inc.",Litware,Brown,pounds,11,15.29,29.99,808,Fans,8,Home Appliances
2452,808043,"Litware, Inc.",Litware,Purple,pounds,13,15.29,29.99,808,Fans,8,Home Appliances
2453,808044,"Litware, Inc.",Litware,Black,pounds,10,15.29,29.99,808,Fans,8,Home Appliances
2454,808045,"Litware, Inc.",Litware,White,pounds,5,15.29,29.99,808,Fans,8,Home Appliances
2455,808046,"Litware, Inc.",Litware,Pink,pounds,10,10.19,19.99,808,Fans,8,Home Appliances
2456,808047,"Litware, Inc.",Litware,White,pounds,12,10.19,19.99,808,Fans,8,Home Appliances
2457,808048,"Litware, Inc.",Litware,Black,pounds,16,10.19,19.99,808,Fans,8,Home Appliances
2458,808049,"Litware, Inc.",Litware,Red,pounds,14,10.19,19.99,808,Fans,8,Home Appliances
2459,808050,"Litware, Inc.",Litware,Red,pounds,12,71.44,215.62,808,Fans,8,Home Appliances
2460,808051,"Litware, Inc.",Litware,Black,pounds,9,71.44,215.62,808,Fans,8,Home Appliances
2461,808052,"Litware, Inc.",Litware,White,pounds,2,71.44,215.62,808,Fans,8,Home Appliances
2462,808053,"Litware, Inc.",Litware,Blue,pounds,3,71.44,215.62,808,Fans,8,Home Appliances
2463,808054,"Litware, Inc.",Litware,White,pounds,9,15.29,30,808,Fans,8,Home Appliances
2464,808055,"Litware, Inc.",Litware,Black,pounds,16,15.29,30,808,Fans,8,Home Appliances
2465,808056,"Litware, Inc.",Litware,Blue,pounds,7,15.29,30,808,Fans,8,Home Appliances
2466,808057,"Litware, Inc.",Litware,Red,pounds,10,15.29,30,808,Fans,8,Home Appliances
2467,808058,"Litware, Inc.",Litware,Yellow,pounds,2,15.8,30.99,808,Fans,8,Home Appliances
2468,808059,"Litware, Inc.",Litware,Red,pounds,17,15.8,30.99,808,Fans,8,Home Appliances
2469,808060,"Litware, Inc.",Litware,Blue,pounds,14,15.8,30.99,808,Fans,8,Home Appliances
2470,808061,"Litware, Inc.",Litware,Pink,pounds,6,15.8,30.99,808,Fans,8,Home Appliances
2471,808062,"Litware, Inc.",Litware,White,pounds,15,15.8,30.99,808,Fans,8,Home Appliances
2472,808063,"Litware, Inc.",Litware,Orange,pounds,4,15.29,29.99,808,Fans,8,Home Appliances
2473,808064,"Litware, Inc.",Litware,Yellow,pounds,9,15.29,29.99,808,Fans,8,Home Appliances
2474,808065,"Litware, Inc.",Litware,White,pounds,12,15.29,29.99,808,Fans,8,Home Appliances
2475,808066,"Litware, Inc.",Litware,Black,pounds,46,15.29,29.99,808,Fans,8,Home Appliances
2476,808067,"Litware, Inc.",Litware,Pink,pounds,4,96.57,210,808,Fans,8,Home Appliances
2477,808068,"Litware, Inc.",Litware,Yellow,pounds,8,96.57,210,808,Fans,8,Home Appliances
2478,808069,"Litware, Inc.",Litware,Blue,pounds,3,96.57,210,808,Fans,8,Home Appliances
2479,808070,"Litware, Inc.",Litware,White,pounds,7,96.57,210,808,Fans,8,Home Appliances
2480,808071,"Litware, Inc.",Litware,Pink,pounds,10,160.95,350,808,Fans,8,Home Appliances
2481,808072,"Litware, Inc.",Litware,Yellow,pounds,8,160.95,350,808,Fans,8,Home Appliances
2482,808073,"Litware, Inc.",Litware,Blue,pounds,3,160.95,350,808,Fans,8,Home Appliances
2483,808074,"Litware, Inc.",Litware,White,pounds,2,160.95,350,808,Fans,8,Home Appliances
2484,808075,"Litware, Inc.",Litware,Pink,pounds,2,183.95,400,808,Fans,8,Home Appliances
2485,808076,"Litware, Inc.",Litware,Yellow,pounds,9,183.95,400,808,Fans,8,Home Appliances
2486,808077,"Litware, Inc.",Litware,Blue,pounds,10,183.95,400,808,Fans,8,Home Appliances
2487,808078,"Litware, Inc.",Litware,White,pounds,12,183.95,400,808,Fans,8,Home Appliances
1827,801001,"Litware, Inc.",Litware,White,pounds,80.6,878.66,2652,801,Washers & Dryers,8,Home Appliances
1828,801002,"Litware, Inc.",Litware,White,pounds,128,914.67,1989,801,Washers & Dryers,8,Home Appliances
1829,801003,"Litware, Inc.",Litware,White,pounds,178.5,836.03,1818,801,Washers & Dryers,8,Home Appliances
1830,801004,"Litware, Inc.",Litware,White,pounds,180,815.22,1599,801,Washers & Dryers,8,Home Appliances
1831,801005,"Litware, Inc.",Litware,White,pounds,171,509.32,999,801,Washers & Dryers,8,Home Appliances
1832,801006,"Litware, Inc.",Litware,Silver,pounds,239,878.66,2652,801,Washers & Dryers,8,Home Appliances
1833,801007,"Litware, Inc.",Litware,Silver,pounds,220,914.67,1989,801,Washers & Dryers,8,Home Appliances
1834,801008,"Litware, Inc.",Litware,Silver,pounds,168,836.03,1818,801,Washers & Dryers,8,Home Appliances
1835,801009,"Litware, Inc.",Litware,Silver,pounds,158,815.22,1599,801,Washers & Dryers,8,Home Appliances
1836,801010,"Litware, Inc.",Litware,Silver,pounds,140,509.32,999,801,Washers & Dryers,8,Home Appliances
1837,801011,"Litware, Inc.",Litware,Blue,pounds,180,878.66,2652,801,Washers & Dryers,8,Home Appliances
1838,801012,"Litware, Inc.",Litware,Blue,pounds,176,914.67,1989,801,Washers & Dryers,8,Home Appliances
1839,801013,"Litware, Inc.",Litware,Blue,pounds,150,836.03,1818,801,Washers & Dryers,8,Home Appliances
1840,801014,"Litware, Inc.",Litware,Blue,pounds,102,815.22,1599,801,Washers & Dryers,8,Home Appliances
1841,801015,"Litware, Inc.",Litware,Blue,pounds,105,509.32,999,801,Washers & Dryers,8,Home Appliances
1842,801016,"Litware, Inc.",Litware,Green,pounds,125,878.66,2652,801,Washers & Dryers,8,Home Appliances
1843,801017,"Litware, Inc.",Litware,Green,pounds,130,914.67,1989,801,Washers & Dryers,8,Home Appliances
1844,801018,"Litware, Inc.",Litware,Green,pounds,140,836.03,1818,801,Washers & Dryers,8,Home Appliances
1845,801019,"Litware, Inc.",Litware,Green,pounds,150,815.22,1599,801,Washers & Dryers,8,Home Appliances
1846,801020,"Litware, Inc.",Litware,Green,pounds,160,509.32,999,801,Washers & Dryers,8,Home Appliances
1939,802043,"Litware, Inc.",Litware,White,pounds,175,1060.22,3199.99,802,Refrigerators,8,Home Appliances
1940,802044,"Litware, Inc.",Litware,White,pounds,70,413.42,899,802,Refrigerators,8,Home Appliances
1941,802045,"Litware, Inc.",Litware,White,pounds,57,226.71,493,802,Refrigerators,8,Home Appliances
1942,802046,"Litware, Inc.",Litware,White,pounds,227,152.94,299.99,802,Refrigerators,8,Home Appliances
1943,802047,"Litware, Inc.",Litware,White,pounds,36,142.75,279.99,802,Refrigerators,8,Home Appliances
1944,802048,"Litware, Inc.",Litware,White,pounds,55,66.27,129.99,802,Refrigerators,8,Home Appliances
1945,802049,"Litware, Inc.",Litware,Brown,pounds,70,1060.22,3199.99,802,Refrigerators,8,Home Appliances
1946,802050,"Litware, Inc.",Litware,Brown,pounds,56,413.42,899,802,Refrigerators,8,Home Appliances
1947,802051,"Litware, Inc.",Litware,Brown,pounds,60,226.71,493,802,Refrigerators,8,Home Appliances
1948,802052,"Litware, Inc.",Litware,Brown,pounds,59,152.94,299.99,802,Refrigerators,8,Home Appliances
1949,802053,"Litware, Inc.",Litware,Brown,pounds,74,142.75,279.99,802,Refrigerators,8,Home Appliances
1950,802054,"Litware, Inc.",Litware,Brown,pounds,120,66.27,129.99,802,Refrigerators,8,Home Appliances
1951,802055,"Litware, Inc.",Litware,Silver,pounds,68,1060.22,3199.99,802,Refrigerators,8,Home Appliances
1952,802056,"Litware, Inc.",Litware,Silver,pounds,196,413.42,899,802,Refrigerators,8,Home Appliances
1953,802057,"Litware, Inc.",Litware,Silver,pounds,75,226.71,493,802,Refrigerators,8,Home Appliances
1954,802058,"Litware, Inc.",Litware,Silver,pounds,132,152.94,299.99,802,Refrigerators,8,Home Appliances
1955,802059,"Litware, Inc.",Litware,Silver,pounds,71,142.75,279.99,802,Refrigerators,8,Home Appliances
